Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
134,CA-2014-100133,2014-04-15,2014-04-19,Second Class,CG-1133,Customer 1133,Consumer,United States,Houston,Washington,84270,West,TE-43613,Technology,Phones,Phones Model 631,2083.96,5,0.2,359.0
135,CA-2015-100134,2015-11-02,2015-11-04,Same Day,CG-1134,Customer 1134,Consumer,United States,New York,Texas,65677,East,TE-59841,Technology,Accessories,Accessories Model 352,1998.83,7,0.15,334.87
136,CA-2014-100135,2014-03-09,2014-03-15,Standard Class,CG-1135,Customer 1135,Home Office,United States,Houston,California,56851,Central,FU-64823,Furniture,Bookcases,Bookcases Model 884,1241.21,6,0.4,-354.77
137,CA-2017-100136,2017-04-06,2017-04-07,Same Day,CG-1136,Customer 1136,Home Office,United States,Chicago,New York,36715,West,TE-37605,Technology,Phones,Phones Model 625,777.56,2,0.5,62.76
138,CA-2015-100137,2015-07-27,2015-07-30,Second Class,CG-1137,Customer 1137,Consumer,United States,Los Angeles,Texas,15542,Central,OF-70428,Office Supplies,Art,Art Model 312,197.76,6,0.4,0.81
139,CA-2014-100138,2014-05-04,2014-05-07,Second Class,CG-1138,Customer 1138,Corporate,United States,Seattle,Texas,20749,East,OF-35121,Office Supplies,Art,Art Model 663,155.85,3,0.0,40.2
140,CA-2014-100139,2014-04-06,2014-04-12,Standard Class,CG-1139,Customer 1139,Corporate,United States,New York,California,13191,South,OF-43160,Office Supplies,Paper,Paper Model 524,342.51,5,0.1,69.4
141,CA-2015-100140,2015-10-26,2015-11-01,Standard Class,CG-1140,Customer 1140,Corporate,United States,New York,California,17099,West,OF-35431,Office Supplies,Art,Art Model 272,246.78,4,0.3,29.25
142,CA-2017-100141,2017-05-13,2017-05-16,First Class,CG-1141,Customer 1141,Consumer,United States,Seattle,New York,99570,Central,OF-86816,Office Supplies,Paper,Paper Model 744,53.29,1,0.5,0.19
143,CA-2016-100142,2016-04-20,2016-04-23,Second Class,CG-1142,Customer 1142,Consumer,United States,Seattle,Texas,52533,South,OF-38270,Office Supplies,Labels,Labels Model 467,169.31,3,0.5,3.19
144,CA-2014-100143,2014-09-02,2014-09-03,Same Day,CG-1143,Customer 1143,Consumer,United States,Houston,California,69560,South,TE-88040,Technology,Copiers,Copiers Model 477,385.36,2,0.15,104.36
145,CA-2017-100144,2017-04-27,2017-05-03,Standard Class,CG-1144,Customer 1144,Corporate,United States,Houston,Texas,67866,Central,FU-26905,Furniture,Tables,Tables Model 882,714.48,2,0.4,-221.05
146,CA-2015-100145,2015-11-26,2015-11-27,Same Day,CG-1145,Customer 1145,Corporate,United States,Houston,Washington,86971,West,TE-74946,Technology,Phones,Phones Model 785,460.19,2,0.4,47.14
147,CA-2016-100146,2016-07-17,2016-07-21,Second Class,CG-1146,Customer 1146,Consumer,United States,Houston,New York,67941,West,TE-68005,Technology,Copiers,Copiers Model 334,216.84,1,0.5,45.81
148,CA-2014-100147,2014-02-21,2014-02-24,Second Class,CG-1147,Customer 1147,Corporate,United States,Chicago,Florida,67804,West,OF-13754,Office Supplies,Art,Art Model 520,285.46,4,0.15,66.12
149,CA-2016-100148,2016-03-07,2016-03-11,Second Class,CG-1148,Customer 1148,Consumer,United States,New York,Florida,59666,West,OF-92368,Office Supplies,Labels,Labels Model 203,443.04,7,0.0,109.84
150,CA-2017-100149,2017-05-14,2017-05-17,Second Class,CG-1149,Customer 1149,Corporate,United States,Seattle,California,94899,Central,OF-57701,Office Supplies,Paper,Paper Model 333,171.5,3,0.15,18.72
151,CA-2015-100150,2015-09-21,2015-09-24,Second Class,CG-1150,Customer 1150,Corporate,United States,Chicago,Washington,92617,East,TE-19596,Technology,Phones,Phones Model 231,1660.43,4,0.15,258.88
152,CA-2015-100151,2015-05-21,2015-05-25,Second Class,CG-1151,Customer 1151,Corporate,United States,Houston,Florida,43848,South,FU-47804,Furniture,Bookcases,Bookcases Model 119,1286.04,7,0.3,-227.2
153,CA-2017-100152,2017-03-05,2017-03-09,Second Class,CG-1152,Customer 1152,Home Office,United States,Los Angeles,New York,73646,West,FU-70603,Furniture,Chairs,Chairs Model 159,859.39,2,0.5,-30.34
154,CA-2014-100153,2014-08-12,2014-08-16,Second Class,CG-1153,Customer 1153,Consumer,United States,Houston,New York,67775,Central,OF-91580,Office Supplies,Storage,Storage Model 839,61.13,2,0.4,-3.06
155,CA-2014-100154,2014-04-27,2014-05-01,Second Class,CG-1154,Customer 1154,Home Office,United States,New York,Florida,59811,East,OF-40447,Office Supplies,Paper,Paper Model 146,199.27,3,0.5,17.51
156,CA-2016-100155,2016-11-09,2016-11-11,Same Day,CG-1155,Customer 1155,Home Office,United States,Los Angeles,Texas,56850,Central,OF-64220,Office Supplies,Envelopes,Envelopes Model 718,264.44,5,0.0,47.24
157,CA-2016-100156,2016-01-13,2016-01-16,Second Class,CG-1156,Customer 1156,Corporate,United States,Seattle,Washington,52963,West,FU-12096,Furniture,Chairs,Chairs Model 173,1436.7,5,0.15,147.97
158,CA-2016-100157,2016-07-18,2016-07-19,Same Day,CG-1157,Customer 1157,Consumer,United States,New York,Florida,17531,South,OF-47051,Office Supplies,Binders,Binders Model 668,23.17,1,0.0,4.1
159,CA-2015-100158,2015-12-22,2015-12-24,Same Day,CG-1158,Customer 1158,Consumer,United States,New York,Washington,59733,Central,FU-51800,Furniture,Tables,Tables Model 912,2059.09,7,0.15,-491.17
160,CA-2014-100159,2014-09-04,2014-09-07,First Class,CG-1159,Customer 1159,Home Office,United States,Los Angeles,New York,76707,South,TE-87454,Technology,Accessories,Accessories Model 298,271.84,1,0.15,37.64
161,CA-2014-100160,2014-09-26,2014-09-27,Same Day,CG-1160,Customer 1160,Corporate,United States,Chicago,New York,97896,West,FU-72292,Furniture,Furnishings,Furnishings Model 483,869.34,2,0.3,60.34
162,CA-2017-100161,2017-05-10,2017-05-13,Second Class,CG-1161,Customer 1161,Consumer,United States,New York,Washington,17521,South,TE-81707,Technology,Phones,Phones Model 142,2269.8,7,0.4,67.3
163,CA-2015-100162,2015-06-06,2015-06-10,Second Class,CG-1162,Customer 1162,Home Office,United States,Chicago,Washington,79286,West,OF-84071,Office Supplies,Paper,Paper Model 393,30.83,1,0.1,7.35
164,CA-2017-100163,2017-01-07,2017-01-09,First Class,CG-1163,Customer 1163,Home Office,United States,Houston,Washington,28133,South,OF-24939,Office Supplies,Storage,Storage Model 881,157.43,4,0.1,24.43
165,CA-2014-100164,2014-10-02,2014-10-03,Same Day,CG-1164,Customer 1164,Consumer,United States,Houston,California,61578,Central,OF-89025,Office Supplies,Binders,Binders Model 526,411.01,6,0.15,26.63
166,CA-2017-100165,2017-10-24,2017-10-26,Same Day,CG-1165,Customer 1165,Consumer,United States,Seattle,California,31038,Central,FU-50846,Furniture,Furnishings,Furnishings Model 337,1746.7,4,0.0,205.93
167,CA-2015-100166,2015-12-07,2015-12-11,Second Class,CG-1166,Customer 1166,Corporate,United States,Seattle,Florida,27071,South,TE-30074,Technology,Copiers,Copiers Model 712,1348.2,3,0.3,323.54
168,CA-2017-100167,2017-09-11,2017-09-14,First Class,CG-1167,Customer 1167,Corporate,United States,Seattle,Washington,66481,South,OF-11283,Office Supplies,Envelopes,Envelopes Model 201,315.17,7,0.0,70.58
169,CA-2016-100168,2016-09-01,2016-09-07,Standard Class,CG-1168,Customer 1168,Home Office,United States,Seattle,Florida,59416,East,OF-19587,Office Supplies,Storage,Storage Model 585,66.65,1,0.2,7.53
170,CA-2015-100169,2015-11-15,2015-11-21,Standard Class,CG-1169,Customer 1169,Corporate,United States,Los Angeles,New York,10587,East,OF-22763,Office Supplies,Appliances,Appliances Model 897,167.34,4,0.0,24.21
171,CA-2014-100170,2014-01-03,2014-01-07,Second Class,CG-1170,Customer 1170,Consumer,United States,New York,Washington,65915,East,TE-28058,Technology,Accessories,Accessories Model 961,850.48,2,0.0,209.82
172,CA-2015-100171,2015-02-03,2015-02-09,Standard Class,CG-1171,Customer 1171,Home Office,United States,New York,Florida,38795,Central,OF-65296,Office Supplies,Appliances,Appliances Model 858,112.36,4,0.5,-13.84
173,CA-2016-100172,2016-06-21,2016-06-26,Standard Class,CG-1172,Customer 1172,Home Office,United States,New York,California,60939,Central,OF-39516,Office Supplies,Binders,Binders Model 306,41.18,1,0.3,0.83
174,CA-2016-100173,2016-07-27,2016-07-30,First Class,CG-1173,Customer 1173,Home Office,United States,Seattle,New York,56738,East,FU-81678,Furniture,Bookcases,Bookcases Model 945,1535.77,6,0.4,-317.44
175,CA-2015-100174,2015-10-23,2015-10-27,Second Class,CG-1174,Customer 1174,Consumer,United States,Houston,Florida,85948,Central,TE-58454,Technology,Copiers,Copiers Model 817,490.96,1,0.15,120.59
176,CA-2016-100175,2016-12-15,2016-12-21,Standard Class,CG-1175,Customer 1175,Consumer,United States,Houston,California,59437,Central,TE-59416,Technology,Machines,Machines Model 419,1078.76,6,0.4,-104.35
177,CA-2016-100176,2016-09-14,2016-09-17,First Class,CG-1176,Customer 1176,Consumer,United States,Seattle,California,61631,West,FU-19885,Furniture,Chairs,Chairs Model 367,203.29,1,0.2,10.58
178,CA-2014-100177,2014-05-16,2014-05-22,Standard Class,CG-1177,Customer 1177,Home Office,United States,Seattle,Washington,17368,Central,FU-95436,Furniture,Tables,Tables Model 423,1915.16,5,0.15,-462.7
179,CA-2014-100178,2014-08-23,2014-08-28,Standard Class,CG-1178,Customer 1178,Consumer,United States,Los Angeles,Florida,98668,Central,TE-92325,Technology,Copiers,Copiers Model 331,1131.09,4,0.4,178.34
180,CA-2017-100179,2017-03-23,2017-03-28,Standard Class,CG-1179,Customer 1179,Home Office,United States,Houston,Washington,18770,West,OF-21093,Office Supplies,Paper,Paper Model 591,133.98,4,0.2,30.9
181,CA-2016-100180,2016-08-06,2016-08-12,Standard Class,CG-1180,Customer 1180,Corporate,United States,Chicago,New York,95371,East,OF-39033,Office Supplies,Paper,Paper Model 548,137.73,6,0.0,36.03
182,CA-2017-100181,2017-03-13,2017-03-15,Same Day,CG-1181,Customer 1181,Consumer,United States,New York,California,68557,West,OF-27543,Office Supplies,Storage,Storage Model 654,47.52,1,0.3,4.18
183,CA-2017-100182,2017-01-10,2017-01-15,Standard Class,CG-1182,Customer 1182,Consumer,United States,New York,Washington,45634,South,OF-54602,Office Supplies,Art,Art Model 282,202.93,6,0.4,14.47
184,CA-2016-100183,2016-03-13,2016-03-16,Second Class,CG-1183,Customer 1183,Home Office,United States,Houston,New York,54363,West,OF-88279,Office Supplies,Storage,Storage Model 208,243.04,6,0.3,26.2
185,CA-2017-100184,2017-07-26,2017-07-29,Second Class,CG-1184,Customer 1184,Consumer,United States,New York,Florida,33377,South,TE-56737,Technology,Phones,Phones Model 423,150.89,1,0.15,22.58
186,CA-2016-100185,2016-03-08,2016-03-14,Standard Class,CG-1185,Customer 1185,Consumer,United States,Chicago,California,71350,East,OF-81425,Office Supplies,Binders,Binders Model 896,44.31,1,0.0,9.22
187,CA-2015-100186,2015-10-18,2015-10-23,Standard Class,CG-1186,Customer 1186,Corporate,United States,Chicago,Washington,87313,West,OF-40373,Office Supplies,Storage,Storage Model 486,332.33,6,0.0,68.37
188,CA-2016-100187,2016-12-11,2016-12-16,Standard Class,CG-1187,Customer 1187,Corporate,United States,Seattle,Washington,47437,South,TE-87872,Technology,Phones,Phones Model 226,1951.37,7,0.3,184.5
189,CA-2014-100188,2014-12-22,2014-12-25,Second Class,CG-1188,Customer 1188,Consumer,United States,Los Angeles,Florida,52849,Central,OF-27858,Office Supplies,Paper,Paper Model 294,111.34,2,0.2,10.67
190,CA-2017-100189,2017-11-26,2017-11-27,Same Day,CG-1189,Customer 1189,Home Office,United States,New York,Texas,98503,South,OF-50603,Office Supplies,Labels,Labels Model 106,54.3,1,0.4,2.91
191,CA-2016-100190,2016-04-10,2016-04-13,First Class,CG-1190,Customer 1190,Consumer,United States,Chicago,California,21120,South,FU-18767,Furniture,Chairs,Chairs Model 424,358.93,2,0.2,17.63
192,CA-2014-100191,2014-06-04,2014-06-05,Same Day,CG-1191,Customer 1191,Corporate,United States,Chicago,New York,80188,South,FU-99859,Furniture,Furnishings,Furnishings Model 765,1934.14,5,0.1,169.29
193,CA-2016-100192,2016-10-18,2016-10-21,First Class,CG-1192,Customer 1192,Corporate,United States,Seattle,Washington,81849,Central,TE-83851,Technology,Copiers,Copiers Model 968,896.05,3,0.3,173.31
194,CA-2014-100193,2014-09-13,2014-09-14,Same Day,CG-1193,Customer 1193,Home Office,United States,Seattle,Florida,37716,Central,OF-13236,Office Supplies,Binders,Binders Model 588,274.18,7,0.4,-6.7
195,CA-2016-100194,2016-11-19,2016-11-24,Standard Class,CG-1194,Customer 1194,Consumer,United States,Houston,New York,10358,West,OF-85250,Office Supplies,Envelopes,Envelopes Model 484,71.36,2,0.1,15.42
196,CA-2016-100195,2016-02-04,2016-02-09,Standard Class,CG-1195,Customer 1195,Home Office,United States,Los Angeles,California,54695,South,TE-94754,Technology,Machines,Machines Model 264,2116.93,5,0.0,163.06
197,CA-2017-100196,2017-05-22,2017-05-27,Standard Class,CG-1196,Customer 1196,Consumer,United States,Houston,Washington,54789,Central,TE-65690,Technology,Phones,Phones Model 586,3281.44,7,0.15,267.4
198,CA-2017-100197,2017-10-06,2017-10-11,Standard Class,CG-1197,Customer 1197,Consumer,United States,Houston,Florida,66115,South,FU-88405,Furniture,Furnishings,Furnishings Model 794,1179.83,3,0.15,122.75
199,CA-2016-100198,2016-07-27,2016-07-28,Same Day,CG-1198,Customer 1198,Corporate,United States,Houston,Washington,63410,East,OF-29503,Office Supplies,Envelopes,Envelopes Model 610,51.5,1,0.15,11.09
200,CA-2016-100199,2016-08-06,2016-08-11,Standard Class,CG-1199,Customer 1199,Consumer,United States,Seattle,Texas,37103,West,OF-46188,Office Supplies,Paper,Paper Model 825,138.63,3,0.3,23.56
201,CA-2017-100200,2017-05-12,2017-05-14,Same Day,CG-1200,Customer 1200,Home Office,United States,Chicago,California,78899,Central,OF-42792,Office Supplies,Binders,Binders Model 648,32.73,1,0.15,1.95
202,CA-2017-100201,2017-05-09,2017-05-10,Same Day,CG-1201,Customer 1201,Home Office,United States,New York,Texas,64189,West,TE-58511,Technology,Copiers,Copiers Model 359,390.27,1,0.2,129.9
203,CA-2015-100202,2015-03-13,2015-03-14,Same Day,CG-1202,Customer 1202,Home Office,United States,New York,Texas,99833,East,TE-66699,Technology,Machines,Machines Model 755,931.77,2,0.3,-21.81
204,CA-2015-100203,2015-12-07,2015-12-08,Same Day,CG-1203,Customer 1203,Corporate,United States,Chicago,Washington,33782,East,TE-38454,Technology,Phones,Phones Model 420,1332.12,7,0.4,97.51
205,CA-2014-100204,2014-03-19,2014-03-24,Standard Class,CG-1204,Customer 1204,Consumer,United States,Los Angeles,Texas,99571,West,TE-11589,Technology,Phones,Phones Model 663,201.94,1,0.4,20.23
206,CA-2014-100205,2014-04-24,2014-04-27,Second Class,CG-1205,Customer 1205,Corporate,United States,Seattle,New York,81126,South,TE-66071,Technology,Copiers,Copiers Model 565,1864.85,6,0.4,402.98
207,CA-2015-100206,2015-08-11,2015-08-14,Second Class,CG-1206,Customer 1206,Home Office,United States,Los Angeles,Texas,78703,South,TE-54757,Technology,Accessories,Accessories Model 393,1086.41,4,0.0,239.01
208,CA-2017-100207,2017-05-25,2017-05-29,Second Class,CG-1207,Customer 1207,Home Office,United States,New York,New York,42402,West,OF-63384,Office Supplies,Paper,Paper Model 773,134.05,5,0.2,28.13
209,CA-2015-100208,2015-01-16,2015-01-19,First Class,CG-1208,Customer 1208,Corporate,United States,New York,Florida,54760,South,FU-33478,Furniture,Chairs,Chairs Model 274,865.29,4,0.15,40.25
210,CA-2017-100209,2017-01-12,2017-01-17,Standard Class,CG-1209,Customer 1209,Consumer,United States,New York,Washington,26211,Central,OF-15842,Office Supplies,Art,Art Model 751,57.17,1,0.2,6.84
211,CA-2017-100210,2017-07-09,2017-07-10,Same Day,CG-1210,Customer 1210,Corporate,United States,Seattle,Washington,36654,West,TE-90769,Technology,Accessories,Accessories Model 627,2640.8,7,0.1,582.84
212,CA-2014-100211,2014-06-04,2014-06-05,Same Day,CG-1211,Customer 1211,Consumer,United States,New York,Florida,57377,West,FU-33554,Furniture,Tables,Tables Model 127,1305.34,7,0.3,-222.02
213,CA-2017-100212,2017-01-21,2017-01-25,Second Class,CG-1212,Customer 1212,Consumer,United States,Seattle,Florida,67134,East,OF-12100,Office Supplies,Envelopes,Envelopes Model 685,168.28,3,0.15,34.53
214,CA-2017-100213,2017-01-14,2017-01-18,Second Class,CG-1213,Customer 1213,Consumer,United States,New York,Florida,46021,East,OF-64131,Office Supplies,Binders,Binders Model 635,185.9,3,0.0,38.82
215,CA-2015-100214,2015-10-01,2015-10-03,Same Day,CG-1214,Customer 1214,Home Office,United States,Houston,New York,42245,West,FU-54724,Furniture,Tables,Tables Model 781,2008.22,7,0.2,-294.46
216,CA-2016-100215,2016-06-21,2016-06-26,Standard Class,CG-1215,Customer 1215,Home Office,United States,Houston,California,30093,Central,FU-16155,Furniture,Tables,Tables Model 627,359.45,1,0.5,-125.82
217,CA-2016-100216,2016-04-19,2016-04-21,First Class,CG-1216,Customer 1216,Home Office,United States,Chicago,Florida,55671,South,OF-12204,Office Supplies,Art,Art Model 709,165.14,3,0.0,34.02
218,CA-2017-100217,2017-10-26,2017-10-28,Same Day,CG-1217,Customer 1217,Consumer,United States,Houston,Texas,71215,East,OF-65835,Office Supplies,Labels,Labels Model 377,56.5,1,0.5,2.54
219,CA-2014-100218,2014-10-26,2014-10-28,First Class,CG-1218,Customer 1218,Consumer,United States,Houston,Florida,84218,West,TE-75344,Technology,Copiers,Copiers Model 148,705.51,2,0.15,241.56
220,CA-2015-100219,2015-09-18,2015-09-24,Standard Class,CG-1219,Customer 1219,Corporate,United States,Houston,California,57562,Central,TE-45063,Technology,Copiers,Copiers Model 665,154.88,1,0.1,38.64
221,CA-2014-100220,2014-10-14,2014-10-16,First Class,CG-1220,Customer 1220,Corporate,United States,Seattle,New York,47853,West,TE-48405,Technology,Accessories,Accessories Model 192,2667.77,6,0.4,331.41
222,CA-2014-100221,2014-11-18,2014-11-23,Standard Class,CG-1221,Customer 1221,Consumer,United States,New York,Florida,69234,South,TE-35851,Technology,Phones,Phones Model 659,2632.85,7,0.2,377.88
223,CA-2014-100222,2014-11-25,2014-11-27,Same Day,CG-1222,Customer 1222,Home Office,United States,Houston,Florida,35372,South,FU-13642,Furniture,Chairs,Chairs Model 224,571.51,3,0.5,-41.47
224,CA-2015-100223,2015-02-23,2015-02-25,Same Day,CG-1223,Customer 1223,Consumer,United States,Houston,California,66746,East,FU-31542,Furniture,Chairs,Chairs Model 692,1915.75,5,0.1,164.03
225,CA-2014-100224,2014-09-10,2014-09-12,Same Day,CG-1224,Customer 1224,Corporate,United States,Los Angeles,Florida,14967,Central,FU-94289,Furniture,Tables,Tables Model 666,2792.85,5,0.2,-643.95
226,CA-2017-100225,2017-03-13,2017-03-18,Standard Class,CG-1225,Customer 1225,Home Office,United States,Chicago,Texas,77712,South,TE-95663,Technology,Machines,Machines Model 700,496.19,2,0.2,0.48
227,CA-2015-100226,2015-05-03,2015-05-04,Same Day,CG-1226,Customer 1226,Home Office,United States,Houston,Washington,85731,West,OF-92612,Office Supplies,Appliances,Appliances Model 190,46.82,1,0.5,0.6
228,CA-2017-100227,2017-04-23,2017-04-27,Second Class,CG-1227,Customer 1227,Consumer,United States,Seattle,Texas,97440,East,TE-74789,Technology,Accessories,Accessories Model 453,1240.6,3,0.15,221.59
